#EDL	Date	20.11.2014	Local Time	16:24:19	H-100 T-2.06	
Rate (Hz)	Main array	
128.000000	element_1	element_2
Time	Gauge	Gauge
s	m	m
06:28:01.250	0.03975113	0.04492600
06:28:01.258	0.04047890	0.04424680
06:28:01.266	0.04127287	0.04362936
06:28:01.273	0.04190144	0.04288846
06:28:01.281	0.04262929	0.04196236
06:28:01.289	0.04362185	0.04131412
06:28:01.297	0.04398580	0.04063502
06:28:01.305	0.04491225	0.03973988
06:28:01.313	0.04497842	0.03875219
06:28:01.320	0.04554093	0.03801144
06:28:01.328	0.04623581	0.03733244
06:28:01.336	0.04702999	0.03625226
06:28:01.344	0.04709617	0.03554246
06:28:01.352	0.04752636	0.03443150
06:28:01.359	0.04785728	0.03359832
06:28:01.367	0.04818821	0.03264174
06:28:01.375	0.04855224	0.03159263
06:28:01.383	0.04891627	0.03057443
06:28:01.391	0.04918103	0.02974139
06:28:01.398	0.04928031	0.02887752
06:28:01.406	0.04967745	0.02779774
06:28:01.414	0.05030627	0.02684140
06:28:01.422	0.05020698	0.02563833
06:28:01.430	0.05004150	0.02468208
06:28:01.438	0.05047175	0.02363334
06:28:01.445	0.05047175	0.02267717
06:28:01.453	0.05057104	0.02135094
06:28:01.461	0.05057104	0.02008647
06:28:01.469	0.05053795	0.01931549
06:28:01.477	0.05063724	0.01814364
06:28:01.484	0.05050485	0.01684851
06:28:01.492	0.05047175	0.01573846
06:28:01.500	0.05030627	0.01438180
06:28:01.508	0.05020698	0.01339519
06:28:01.516	0.05000841	0.01200784
06:28:01.523	0.04987602	0.01052809
06:28:01.531	0.04967745	0.00944917
06:28:01.539	0.04931340	0.00821618
06:28:01.547	0.04911484	0.00682914
06:28:01.555	0.04868461	0.00581204
06:28:01.563	0.04828749	0.00448678
06:28:01.570	0.04792347	0.00316160
06:28:01.578	0.04739399	0.00205221
06:28:01.586	0.04683144	0.00066555
06:28:01.594	0.04646744	-0.00075185
06:28:01.602	0.04587182	-0.00179943
06:28:01.609	0.04524313	-0.00287777
06:28:01.617	0.04461446	-0.00426414
06:28:01.625	0.04398580	-0.00524995
06:28:01.633	0.04355568	-0.00688261
06:28:01.641	0.04269546	-0.00777590
06:28:01.648	0.04193453	-0.00894636
06:28:01.656	0.04147136	-0.01017837
06:28:01.664	0.04061123	-0.01153350
06:28:01.672	0.03991653	-0.01264218
06:28:01.680	0.03912261	-0.01350445
06:28:01.688	0.03836180	-0.01479780
06:28:01.695	0.03756795	-0.01593712
06:28:01.703	0.03677412	-0.01713796
06:28:01.711	0.03581494	-0.01833874
06:28:01.719	0.03512040	-0.01920079
06:28:01.727	0.03419437	-0.02070932
06:28:01.734	0.03323531	-0.02154050
06:28:01.742	0.03244164	-0.02258714
06:28:01.750	0.03141653	-0.02347982
06:28:01.758	0.03039146	-0.02468027
06:28:01.766	0.02943257	-0.02566520
06:28:01.773	0.02853985	-0.02689631
06:28:01.781	0.02754798	-0.02788115
06:28:01.789	0.02642392	-0.02858898
06:28:01.797	0.02539909	-0.02978916
06:28:01.805	0.02453959	-0.03074310
06:28:01.813	0.02351485	-0.03157392
06:28:01.820	0.02212657	-0.03237394
06:28:01.828	0.02116805	-0.03338932
06:28:01.836	0.02017651	-0.03422004
06:28:01.844	0.01915198	-0.03523534
06:28:01.852	0.01812749	-0.03597370
06:28:01.859	0.01687174	-0.03668128
06:28:01.867	0.01588040	-0.03745036
06:28:01.875	0.01478999	-0.03803485
06:28:01.883	0.01366659	-0.03908073
06:28:01.891	0.01237805	-0.03957289
06:28:01.898	0.01141996	-0.04024960
06:28:01.906	0.01016459	-0.04077250
06:28:01.914	0.00904143	-0.04157220
06:28:01.922	0.00791833	-0.04197204
06:28:01.930	0.00692740	-0.04277170
06:28:01.938	0.00580441	-0.04314077
06:28:01.945	0.00464845	-0.04381737
06:28:01.953	0.00339347	-0.04434019
06:28:01.961	0.00203950	-0.04473998
06:28:01.969	0.00094978	-0.04495525
06:28:01.977	-0.00007384	-0.04560105
06:28:01.984	-0.00122949	-0.04603157
06:28:01.992	-0.00235206	-0.04627758
06:28:02.000	-0.00363964	-0.04633908
06:28:02.008	-0.00469607	-0.04680034
06:28:02.016	-0.00588448	-0.04729234
06:28:02.023	-0.00690778	-0.04756908
06:28:02.031	-0.00845915	-0.04756908
06:28:02.039	-0.00951533	-0.04793807
06:28:02.047	-0.01053846	-0.04852229
06:28:02.055	-0.01162755	-0.04864528
06:28:02.063	-0.01271658	-0.04889126
06:28:02.070	-0.01403654	-0.04852229
06:28:02.078	-0.01505946	-0.04873752
06:28:02.086	-0.01611532	-0.04916798
06:28:02.094	-0.01727012	-0.04926022
06:28:02.102	-0.01825989	-0.04907574
06:28:02.109	-0.01941457	-0.04901425
06:28:02.117	-0.02047022	-0.04889126
06:28:02.125	-0.02152582	-0.04892200
06:28:02.133	-0.02251540	-0.04910649
06:28:02.141	-0.02357090	-0.04861453
06:28:02.148	-0.02475827	-0.04858378
06:28:02.156	-0.02558280	-0.04821480
06:28:02.164	-0.02660517	-0.04812256
06:28:02.172	-0.02769345	-0.04790732
06:28:02.180	-0.02848489	-0.04750758
06:28:02.188	-0.02937522	-0.04738458
06:28:02.195	-0.03029850	-0.04689259
06:28:02.203	-0.03132065	-0.04683109
06:28:02.211	-0.03221087	-0.04612382
06:28:02.219	-0.03293620	-0.04560105
06:28:02.227	-0.03389229	-0.04538578
06:28:02.234	-0.03471647	-0.04483224
06:28:02.242	-0.03557358	-0.04434019
06:28:02.250	-0.03626584	-0.04360209
06:28:02.258	-0.03695808	-0.04301775
06:28:02.266	-0.03774918	-0.04277170
06:28:02.273	-0.03854026	-0.04203356
06:28:02.281	-0.03926538	-0.04129538
06:28:02.289	-0.03982569	-0.04095705
06:28:02.297	-0.04051781	-0.04028036
06:28:02.305	-0.04114400	-0.03981897
06:28:02.313	-0.04170426	-0.03892693
06:28:02.320	-0.04233041	-0.03815789
06:28:02.328	-0.04282473	-0.03741960
06:28:02.336	-0.04331904	-0.03677357
06:28:02.344	-0.04387924	-0.03581988
06:28:02.352	-0.04440647	-0.03483538
06:28:02.359	-0.04470304	-0.03418928
06:28:02.367	-0.04509845	-0.03332778
06:28:02.375	-0.04565861	-0.03255856
06:28:02.383	-0.04602105	-0.03142007
06:28:02.391	-0.04625170	-0.03077387
06:28:02.398	-0.04664708	-0.02985070
06:28:02.406	-0.04677888	-0.02905059
06:28:02.414	-0.04704246	-0.02794270
06:28:02.422	-0.04724014	-0.02701942
06:28:02.430	-0.04753667	-0.02606532
06:28:02.438	-0.04763551	-0.02508040
06:28:02.445	-0.04789908	-0.02415700
06:28:02.453	-0.04796498	-0.02307966
06:28:02.461	-0.04796498	-0.02178678
06:28:02.469	-0.04803087	-0.02089403
06:28:02.477	-0.04806382	-0.01997046
06:28:02.484	-0.04809676	-0.01886213
06:28:02.492	-0.04799792	-0.01759980
06:28:02.500	-0.04789908	-0.01652215
06:28:02.508	-0.04786614	-0.01544445
06:28:02.516	-0.04780025	-0.01458225
06:28:02.523	-0.04760256	-0.01331968
06:28:02.531	-0.04747078	-0.01202625
06:28:02.539	-0.04717425	-0.01094834
06:28:02.547	-0.04707541	-0.00999357
06:28:02.555	-0.04674593	-0.00879236
06:28:02.563	-0.04654824	-0.00734466
06:28:02.570	-0.04625170	-0.00620491
06:28:02.578	-0.04592220	-0.00512673
06:28:02.586	-0.04549386	-0.00407930
06:28:02.594	-0.04523025	-0.00278535
06:28:02.602	-0.04480189	-0.00142970
06:28:02.609	-0.04443943	-0.00035129
06:28:02.617	-0.04404400	0.00078880
06:28:02.625	-0.04358266	0.00192895
06:28:02.633	-0.04322018	0.00325406
06:28:02.641	-0.04265996	0.00448678
06:28:02.648	-0.04213268	0.00556547
06:28:02.656	-0.04163834	0.00661339
06:28:02.664	-0.04114400	0.00806206
06:28:02.672	-0.04051781	0.00920257
06:28:02.680	-0.03999048	0.01028148
06:28:02.688	-0.03926538	0.01139127
06:28:02.695	-0.03877098	0.01265526
06:28:02.703	-0.03807880	0.01385766
06:28:02.711	-0.03745252	0.01499845
06:28:02.719	-0.03679327	0.01601597
06:28:02.727	-0.03603509	0.01709520
06:28:02.734	-0.03537579	0.01820532
06:28:02.742	-0.03465054	0.01937717
06:28:02.750	-0.03385932	0.02042572
06:28:02.758	-0.03300214	0.02147431
06:28:02.766	-0.03237572	0.02276970
06:28:02.773	-0.03151848	0.02366418
06:28:02.781	-0.03069417	0.02462039
06:28:02.789	-0.02970497	0.02560748
06:28:02.797	-0.02881465	0.02668716
06:28:02.805	-0.02795727	0.02752009
06:28:02.813	-0.02700091	0.02893923
06:28:02.820	-0.02620942	0.02967968
06:28:02.828	-0.02522001	0.03075955
06:28:02.836	-0.02423056	0.03153092
06:28:02.844	-0.02334001	0.03251831
06:28:02.852	-0.02208658	0.03319717
06:28:02.859	-0.02119595	0.03427720
06:28:02.867	-0.01997539	0.03511041
06:28:02.875	-0.01915065	0.03606709
06:28:02.883	-0.01806194	0.03693123
06:28:02.891	-0.01687419	0.03757935
06:28:02.898	-0.01601634	0.03844354
06:28:02.906	-0.01472949	0.03933863
06:28:02.914	-0.01360756	0.04001768
06:28:02.922	-0.01251858	0.04072763
06:28:02.930	-0.01146254	0.04171541
06:28:02.938	-0.01020843	0.04217845
06:28:02.945	-0.00905326	0.04288846
06:28:02.953	-0.00806306	0.04390721
06:28:02.961	-0.00680875	0.04443204
06:28:02.969	-0.00555437	0.04483338
06:28:02.977	-0.00416786	0.04541998
06:28:02.984	-0.00337553	0.04603746
06:28:02.992	-0.00205492	0.04650059
06:28:03.000	-0.00076724	0.04705635
06:28:03.008	0.00048749	0.04767388
06:28:03.016	0.00164323	0.04807529
06:28:03.023	0.00289811	0.04872372
06:28:03.031	0.00405398	0.04897075
06:28:03.039	0.00540807	0.04921778
06:28:03.047	0.00663013	0.04931042
06:28:03.055	0.00778620	0.05008241
06:28:03.063	0.00910750	0.05023681
06:28:03.070	0.01032977	0.05051473
06:28:03.078	0.01165122	0.05051473
06:28:03.086	0.01287363	0.05060738
06:28:03.094	0.01393091	0.05094707
06:28:03.102	0.01521954	0.05110148
06:28:03.109	0.01657433	0.05103971
06:28:03.117	0.01769788	0.05116324
06:28:03.125	0.01875540	0.05110148
06:28:03.133	0.02004431	0.05144117
06:28:03.141	0.02120110	0.05128677
06:28:03.148	0.02258932	0.05088531
06:28:03.156	0.02368013	0.05091619
06:28:03.164	0.02467182	0.05100883
06:28:03.172	0.02586191	0.05082354
06:28:03.180	0.02685370	0.05063826
06:28:03.188	0.02807697	0.05017505
06:28:03.195	0.02900274	0.05014417
06:28:03.203	0.02999467	0.04989713
06:28:03.211	0.03105279	0.04946481
06:28:03.219	0.03217709	0.04909426
06:28:03.227	0.03303689	0.04890899
06:28:03.234	0.03402901	0.04869284
06:28:03.242	0.03508733	0.04813704
06:28:03.250	0.03588109	0.04767388
06:28:03.258	0.03684027	0.04693285
06:28:03.266	0.03760102	0.04662409
06:28:03.273	0.03842796	0.04625359
06:28:03.281	0.03932109	0.04575959
06:28:03.289	0.04011501	0.04492600
06:28:03.297	0.04087588	0.04424680
06:28:03.305	0.04157061	0.04372198
06:28:03.313	0.04233153	0.04310455
06:28:03.320	0.04302631	0.04248715
06:28:03.328	0.04358877	0.04159194
06:28:03.336	0.04428358	0.04063502
06:28:03.344	0.04491225	0.04011028
06:28:03.352	0.04550784	0.03909170
06:28:03.359	0.04600418	0.03844354
06:28:03.367	0.04650053	0.03770280
06:28:03.375	0.04689762	0.03686950
06:28:03.383	0.04739399	0.03603623
06:28:03.391	0.04785728	0.03489439
06:28:03.398	0.04825440	0.03390690
06:28:03.406	0.04858533	0.03328974
06:28:03.414	0.04894937	0.03233317
06:28:03.422	0.04908174	0.03131494
06:28:03.430	0.04937959	0.03029675
06:28:03.438	0.04947888	0.02927860
06:28:03.445	0.04971055	0.02850731
06:28:03.453	0.05004150	0.02733499
06:28:03.461	0.05030627	0.02637867
06:28:03.469	0.05037246	0.02511393
06:28:03.477	0.05030627	0.02431193
06:28:03.484	0.05030627	0.02329405
06:28:03.492	0.05043866	0.02209115
06:28:03.500	0.05043866	0.02091917
06:28:03.508	0.05060414	0.01974724
06:28:03.516	0.05050485	0.01879124
06:28:03.523	0.05053795	0.01768109
06:28:03.531	0.05047175	0.01632431
06:28:03.539	0.05030627	0.01506012
06:28:03.547	0.05004150	0.01395015
06:28:03.555	0.05007460	0.01284024
06:28:03.563	0.04980983	0.01154541
06:28:03.570	0.04951197	0.01028148
06:28:03.578	0.04931340	0.00901762
06:28:03.586	0.04878389	0.00790794
06:28:03.594	0.04861843	0.00661339
06:28:03.602	0.04812203	0.00531891
06:28:03.609	0.04772491	0.00399368
06:28:03.617	0.04722853	0.00263772
06:28:03.625	0.04673217	0.00174406
06:28:03.633	0.04636817	0.00020334
06:28:03.641	0.04583873	-0.00109078
06:28:03.648	0.04540857	-0.00256968
06:28:03.656	0.04468063	-0.00364799
06:28:03.664	0.04421741	-0.00494189
06:28:03.672	0.04358877	-0.00595848
06:28:03.680	0.04286089	-0.00734466
06:28:03.688	0.04193453	-0.00869995
06:28:03.695	0.04140520	-0.00980877
06:28:03.703	0.04074355	-0.01088674
06:28:03.711	0.03994961	-0.01224183
06:28:03.719	0.03922185	-0.01344286
06:28:03.727	0.03846104	-0.01433590
06:28:03.734	0.03760102	-0.01575237
06:28:03.742	0.03680719	-0.01695322
06:28:03.750	0.03594724	-0.01821558
06:28:03.758	0.03502118	-0.01935473
06:28:03.766	0.03402901	-0.02049382
06:28:03.773	0.03316917	-0.02160207
06:28:03.781	0.03224323	-0.02261792
06:28:03.789	0.03128426	-0.02381841
06:28:03.797	0.03032533	-0.02508040
06:28:03.805	0.02936644	-0.02600376
06:28:03.813	0.02844066	-0.02698864
06:28:03.820	0.02738268	-0.02815813
06:28:03.828	0.02639086	-0.02917369
06:28:03.836	0.02526686	-0.02997379
06:28:03.844	0.02430819	-0.03120467
06:28:03.852	0.02325041	-0.03188163
06:28:03.859	0.02229184	-0.03305087
06:28:03.867	0.02100279	-0.03385084
06:28:03.875	0.02017651	-0.03462001
06:28:03.883	0.01888759	-0.03548146
06:28:03.891	0.01809445	-0.03634288
06:28:03.898	0.01697087	-0.03711197
06:28:03.906	0.01564910	-0.03775799
06:28:03.914	0.01449261	-0.03868084
06:28:03.922	0.01350138	-0.03917301
06:28:03.930	0.01234501	-0.04012657
06:28:03.938	0.01105655	-0.04061871
06:28:03.945	0.00999942	-0.04114160
06:28:03.953	0.00881020	-0.04172599
06:28:03.961	0.00748892	-0.04258717
06:28:03.969	0.00653104	-0.04301775
06:28:03.977	0.00514385	-0.04329454
06:28:03.984	0.00398792	-0.04390963
06:28:03.992	0.00273299	-0.04427868
06:28:04.000	0.00167626	-0.04529353
06:28:04.008	0.00052051	-0.04535503
06:28:04.016	-0.00073422	-0.04584706
06:28:04.023	-0.00182380	-0.04618532
06:28:04.031	-0.00307840	-0.04670809
06:28:04.039	-0.00420087	-0.04683109
06:28:04.047	-0.00538931	-0.04695409
06:28:04.055	-0.00647866	-0.04744608
06:28:04.063	-0.00769998	-0.04790732
06:28:04.070	-0.00882222	-0.04799956
06:28:04.078	-0.01001040	-0.04821480
06:28:04.086	-0.01106651	-0.04843004
06:28:04.094	-0.01232057	-0.04867602
06:28:04.102	-0.01321158	-0.04882976
06:28:04.109	-0.01439952	-0.04892200
06:28:04.117	-0.01568639	-0.04882976
06:28:04.125	-0.01674222	-0.04879901
06:28:04.133	-0.01769902	-0.04895275
06:28:04.141	-0.01895270	-0.04913724
06:28:04.148	-0.02020631	-0.04904499
06:28:04.156	-0.02122894	-0.04892200
06:28:04.164	-0.02218554	-0.04898350
06:28:04.172	-0.02310912	-0.04901425
06:28:04.180	-0.02423056	-0.04882976
06:28:04.188	-0.02538492	-0.04830705
06:28:04.195	-0.02640730	-0.04824555
06:28:04.203	-0.02742963	-0.04809181
06:28:04.211	-0.02835298	-0.04799956
06:28:04.219	-0.02924333	-0.04775357
06:28:04.227	-0.03019958	-0.04692334
06:28:04.234	-0.03108984	-0.04710784
06:28:04.242	-0.03194710	-0.04686184
06:28:04.250	-0.03296917	-0.04640058
06:28:04.258	-0.03382635	-0.04597007
06:28:04.266	-0.03451867	-0.04535503
06:28:04.273	-0.03544172	-0.04510901
06:28:04.281	-0.03603509	-0.04452471
06:28:04.289	-0.03702401	-0.04443245
06:28:04.297	-0.03771622	-0.04326379
06:28:04.305	-0.03840841	-0.04298699
06:28:04.313	-0.03906762	-0.04255641
06:28:04.320	-0.03982569	-0.04209507
06:28:04.328	-0.04038598	-0.04111084
06:28:04.336	-0.04097921	-0.04049567
06:28:04.344	-0.04157243	-0.03988049
06:28:04.352	-0.04213268	-0.03926529
06:28:04.359	-0.04269291	-0.03852703
06:28:04.367	-0.04328608	-0.03781951
06:28:04.375	-0.04368152	-0.03705044
06:28:04.383	-0.04427467	-0.03649670
06:28:04.391	-0.04453828	-0.03566605
06:28:04.398	-0.04506550	-0.03458925
06:28:04.406	-0.04549386	-0.03406621
06:28:04.414	-0.04575746	-0.03302010
06:28:04.422	-0.04618580	-0.03234318
06:28:04.430	-0.04658118	-0.03142007
06:28:04.438	-0.04677888	-0.03043538
06:28:04.445	-0.04710835	-0.02951220
06:28:04.453	-0.04720720	-0.02877362
06:28:04.461	-0.04750372	-0.02772727
06:28:04.469	-0.04760256	-0.02658854
06:28:04.477	-0.04766846	-0.02566520
06:28:04.484	-0.04783319	-0.02471105
06:28:04.492	-0.04786614	-0.02369529
06:28:04.500	-0.04812971	-0.02280262
06:28:04.508	-0.04809676	-0.02157129
06:28:04.516	-0.04819560	-0.02043225
06:28:04.523	-0.04809676	-0.01947788
06:28:04.531	-0.04803087	-0.01852347
06:28:04.539	-0.04796498	-0.01713796
06:28:04.547	-0.04776730	-0.01602949
06:28:04.555	-0.04770141	-0.01510573
06:28:04.563	-0.04750372	-0.01412034
06:28:04.570	-0.04733899	-0.01276537
06:28:04.578	-0.04720720	-0.01153350
06:28:04.586	-0.04700951	-0.01057876
06:28:04.594	-0.04674593	-0.00946997
06:28:04.602	-0.04651529	-0.00829953
06:28:04.609	-0.04611990	-0.00691341
06:28:04.617	-0.04588926	-0.00605089
06:28:04.625	-0.04542796	-0.00463382
06:28:04.633	-0.04516435	-0.00361718
06:28:04.641	-0.04476894	-0.00253887
06:28:04.648	-0.04440647	-0.00112159
06:28:04.656	-0.04387924	-0.00010479
06:28:04.664	-0.04351676	0.00100450
06:28:04.672	-0.04285768	0.00205221
06:28:04.680	-0.04256109	0.00316160
06:28:04.688	-0.04206677	0.00445596
06:28:04.695	-0.04147356	0.00553465
06:28:04.703	-0.04094626	0.00664421
06:28:04.711	-0.04035302	0.00766136
06:28:04.719	-0.03969385	0.00929504
06:28:04.727	-0.03916650	0.01034313
06:28:04.734	-0.03857322	0.01151458
06:28:04.742	-0.03791399	0.01234696
06:28:04.750	-0.03728771	0.01358018
06:28:04.758	-0.03659548	0.01487512
06:28:04.766	-0.03580434	0.01601597
06:28:04.773	-0.03507910	0.01703353
06:28:04.781	-0.03422197	0.01814364
06:28:04.789	-0.03359558	0.01937717
06:28:04.797	-0.03280432	0.02036404
06:28:04.805	-0.03207898	0.02144347
06:28:04.813	-0.03122173	0.02258464
06:28:04.820	-0.03043039	0.02378756
06:28:04.828	-0.02963902	0.02474377
06:28:04.836	-0.02871572	0.02588511
06:28:04.844	-0.02772643	0.02687225
06:28:04.852	-0.02693496	0.02801369
06:28:04.859	-0.02607750	0.02890838
06:28:04.867	-0.02498914	0.02989565
06:28:04.875	-0.02416459	0.03079041
06:28:04.883	-0.02327404	0.03196290
06:28:04.891	-0.02235047	0.03282688
06:28:04.898	-0.02122894	0.03375261
06:28:04.906	-0.02023930	0.03464751
06:28:04.914	-0.01915065	0.03544987
06:28:04.922	-0.01822690	0.03637571
06:28:04.930	-0.01710515	0.03733244
06:28:04.938	-0.01614832	0.03819662
06:28:04.945	-0.01489448	0.03906084
06:28:04.953	-0.01400355	0.03986335
06:28:04.961	-0.01268358	0.04048069
06:28:04.969	-0.01169355	0.04143759
06:28:04.977	-0.01060447	0.04217845
06:28:04.984	-0.00931730	0.04276498
06:28:04.992	-0.00822810	0.04338239
06:28:05.000	-0.00730388	0.04433942
06:28:05.008	-0.00614856	0.04486426
06:28:05.016	-0.00472908	0.04541998
06:28:05.023	-0.00360663	0.04603746
06:28:05.031	-0.00235206	0.04656234
06:28:05.039	-0.00119647	0.04705635
06:28:05.047	-0.00000780	0.04785915
06:28:05.055	0.00131302	0.04795178
06:28:05.063	0.00236973	0.04838406
06:28:05.070	0.00345952	0.04912514
06:28:05.078	0.00507780	0.04937218
06:28:05.086	0.00616772	0.04989713
06:28:05.094	0.00738983	0.05023681
06:28:05.102	0.00844684	0.05070002
06:28:05.109	0.00986728	0.05103971
06:28:05.117	0.01108959	0.05097795
06:28:05.125	0.01224590	0.05125588
06:28:05.133	0.01353442	0.05141029
06:28:05.141	0.01465782	0.05162647
06:28:05.148	0.01581431	0.05162647
06:28:05.156	0.01700392	0.05181176
06:28:05.164	0.01832578	0.05175000
06:28:05.172	0.01941637	0.05193529
06:28:05.180	0.02044092	0.05184264
06:28:05.188	0.02172993	0.05178088
06:28:05.195	0.02298597	0.05168823
06:28:05.203	0.02414291	0.05178088
06:28:05.211	0.02520074	0.05150294
06:28:05.219	0.02635780	0.05147206
06:28:05.227	0.02731655	0.05119412
06:28:05.234	0.02850679	0.05116324
06:28:05.242	0.02953177	0.05076178
06:28:05.250	0.03042453	0.05060738
06:28:05.258	0.03161493	0.05029857
06:28:05.266	0.03254085	0.04974273
06:28:05.273	0.03356602	0.04940306
06:28:05.281	0.03435973	0.04906339
06:28:05.289	0.03538499	0.04869284
06:28:05.297	0.03624491	0.04807529
06:28:05.305	0.03707180	0.04755038
06:28:05.313	0.03803103	0.04699460
06:28:05.320	0.03865951	0.04640796
06:28:05.328	0.03961881	0.04566697
06:28:05.336	0.04028042	0.04520386
06:28:05.344	0.04097513	0.04458640
06:28:05.352	0.04170294	0.04399982
06:28:05.359	0.04239770	0.04328978
06:28:05.367	0.04315865	0.04257976
06:28:05.375	0.04368802	0.04162280
06:28:05.383	0.04425050	0.04100544
06:28:05.391	0.04471372	0.04032635
06:28:05.398	0.04530931	0.03940036
06:28:05.406	0.04557402	0.03847440
06:28:05.414	0.04626890	0.03757935
06:28:05.422	0.04656671	0.03683864
06:28:05.430	0.04709617	0.03597451
06:28:05.438	0.04732781	0.03517213
06:28:05.445	0.04775801	0.03412291
06:28:05.453	0.04792347	0.03322802
06:28:05.461	0.04828749	0.03251831
06:28:05.469	0.04855224	0.03131494
06:28:05.477	0.04881699	0.03038931
06:28:05.484	0.04898246	0.02946371
06:28:05.492	0.04914793	0.02853816
06:28:05.500	0.04947888	0.02739669
06:28:05.508	0.04971055	0.02631698
06:28:05.516	0.04977674	0.02536070
06:28:05.523	0.04994221	0.02440447
06:28:05.531	0.04980983	0.02341742
06:28:05.539	0.05000841	0.02206031
06:28:05.547	0.04994221	0.02085748
06:28:05.555	0.04990912	0.01977808
06:28:05.563	0.04990912	0.01863704
06:28:05.570	0.04997531	0.01752691
06:28:05.578	0.04977674	0.01626265
06:28:05.586	0.04964435	0.01475179
06:28:05.594	0.04951197	0.01370350
06:28:05.602	0.04928031	0.01247028
06:28:05.609	0.04901555	0.01114464
06:28:05.617	0.04875080	0.00988073
06:28:05.625	0.04848605	0.00858607
06:28:05.633	0.04805584	0.00719901
06:28:05.641	0.04769182	0.00581204
06:28:05.648	0.04736090	0.00485661
06:28:05.656	0.04699689	0.00322324
06:28:05.664	0.04650053	0.00183650
06:28:05.672	0.04597109	0.00063473
06:28:05.680	0.04550784	-0.00075185
06:28:05.688	0.04511078	-0.00207672
06:28:05.695	0.04438285	-0.00327829
06:28:05.703	0.04368802	-0.00435656
06:28:05.711	0.04309248	-0.00571203
06:28:05.719	0.04249695	-0.00700582
06:28:05.727	0.04186836	-0.00823793
06:28:05.734	0.04110746	-0.00962397
06:28:05.742	0.04047890	-0.01060956
06:28:05.750	0.03968497	-0.01193386
06:28:05.758	0.03879182	-0.01316571
06:28:05.766	0.03809718	-0.01433590
06:28:05.773	0.03723718	-0.01535207
06:28:05.781	0.03660874	-0.01658373
06:28:05.789	0.03551728	-0.01803085
06:28:05.797	0.03482274	-0.01907765
06:28:05.805	0.03376444	-0.02015518
06:28:05.813	0.03300382	-0.02114031
06:28:05.820	0.03207789	-0.02234088
06:28:05.828	0.03111892	-0.02351060
06:28:05.836	0.03032533	-0.02468027
06:28:05.844	0.02920112	-0.02554209
06:28:05.852	0.02827535	-0.02671165
06:28:05.859	0.02741574	-0.02778882
06:28:05.867	0.02639086	-0.02880440
06:28:05.875	0.02533297	-0.02972761
06:28:05.883	0.02427514	-0.03049692
06:28:05.891	0.02341568	-0.03151238
06:28:05.898	0.02232489	-0.03246625
06:28:05.906	0.02143246	-0.03354316
06:28:05.914	0.02030872	-0.03431235
06:28:05.922	0.01928417	-0.03501997
06:28:05.930	0.01816054	-0.03597370
06:28:05.938	0.01730133	-0.03689663
06:28:05.945	0.01627693	-0.03785027
06:28:05.953	0.01485607	-0.03834246
06:28:05.961	0.01406307	-0.03917301
06:28:05.969	0.01290667	-0.04012657
06:28:05.977	0.01175033	-0.04077250
06:28:05.984	0.01079226	-0.04132614
06:28:05.992	0.00963604	-0.04194129
06:28:06.000	0.00847987	-0.04274095
06:28:06.008	0.00745589	-0.04335605
06:28:06.016	0.00623378	-0.04394039
06:28:06.023	0.00507780	-0.04455546
06:28:06.031	0.00398792	-0.04480148
06:28:06.039	0.00276601	-0.04538578
06:28:06.047	0.00167626	-0.04597007
06:28:06.055	0.00042145	-0.04636983
06:28:06.063	-0.00070120	-0.04667734
06:28:06.070	-0.00188983	-0.04726159
06:28:06.078	-0.00314443	-0.04763058
06:28:06.086	-0.00433293	-0.04790732
06:28:06.094	-0.00522426	-0.04809181
06:28:06.102	-0.00644565	-0.04843004
06:28:06.109	-0.00783201	-0.04910649
06:28:06.117	-0.00895424	-0.04929097
06:28:06.125	-0.01001040	-0.04956769
06:28:06.133	-0.01109951	-0.04941396
06:28:06.141	-0.01228757	-0.04959844
06:28:06.148	-0.01340957	-0.04996739
06:28:06.156	-0.01446551	-0.05015187
06:28:06.164	-0.01575238	-0.04999814
06:28:06.172	-0.01670923	-0.05030560
06:28:06.180	-0.01792997	-0.05024410
06:28:06.188	-0.01911766	-0.05030560
06:28:06.195	-0.02010734	-0.05027485
06:28:06.203	-0.02119595	-0.05009038
06:28:06.211	-0.02221853	-0.05002888
06:28:06.219	-0.02297718	-0.04975217
06:28:06.227	-0.02419757	-0.04993665
06:28:06.234	-0.02522001	-0.04975217
06:28:06.242	-0.02620942	-0.04965993
06:28:06.250	-0.02719878	-0.04907574
06:28:06.258	-0.02802322	-0.04919873
06:28:06.266	-0.02894655	-0.04889126
06:28:06.273	-0.02983687	-0.04818406
06:28:06.281	-0.03069417	-0.04818406
06:28:06.289	-0.03151848	-0.04787657
06:28:06.297	-0.03244166	-0.04738458
06:28:06.305	-0.03336480	-0.04680034
06:28:06.313	-0.03402416	-0.04643133
06:28:06.320	-0.03471647	-0.04593931
06:28:06.328	-0.03557358	-0.04560105
06:28:06.336	-0.03639770	-0.04504751
06:28:06.344	-0.03718882	-0.04427868
06:28:06.352	-0.03781511	-0.04363284
06:28:06.359	-0.03837545	-0.04323303
06:28:06.367	-0.03906762	-0.04267944
06:28:06.375	-0.03972681	-0.04191053
06:28:06.383	-0.04032006	-0.04123387
06:28:06.391	-0.04097921	-0.04052643
06:28:06.398	-0.04153948	-0.03988049
06:28:06.406	-0.04209972	-0.03917301
06:28:06.414	-0.04262700	-0.03797332
