#EDL	Date	21.11.2014	Local Time	 9:58:56	H-200 T-3.00	
Rate (Hz)	Main array	
128.000000	element_1	element_2
Time	Gauge	Gauge
s	m	m
00:47:35.438	-0.01205657	-0.08072351
00:47:35.445	-0.01113252	-0.08216659
00:47:35.453	-0.00911927	-0.08314907
00:47:35.461	-0.00812908	-0.08434640
00:47:35.469	-0.00687477	-0.08572785
00:47:35.477	-0.00486113	-0.08686365
00:47:35.484	-0.00410183	-0.08809148
00:47:35.492	-0.00255016	-0.08947272
00:47:35.500	-0.00060215	-0.09036280
00:47:35.508	0.00009125	-0.09088456
00:47:35.516	0.00174230	-0.09248044
00:47:35.523	0.00342650	-0.09327834
00:47:35.531	0.00431818	-0.09441377
00:47:35.539	0.00620075	-0.09554915
00:47:35.547	0.00755498	-0.09628557
00:47:35.555	0.00884323	-0.09717539
00:47:35.563	0.01095745	-0.09806517
00:47:35.570	0.01194855	-0.09907765
00:47:35.578	0.01310491	-0.09959920
00:47:35.586	0.01508737	-0.10070364
00:47:35.594	0.01624389	-0.10143990
00:47:35.602	0.01783007	-0.10223749
00:47:35.609	0.01948247	-0.10285101
00:47:35.617	0.02040787	-0.10346450
00:47:35.625	0.02239100	-0.10404731
00:47:35.633	0.02391152	-0.10484481
00:47:35.641	0.02480405	-0.10551959
00:47:35.648	0.02688676	-0.10564228
00:47:35.656	0.02801085	-0.10631704
00:47:35.664	0.02933338	-0.10714513
00:47:35.672	0.03118506	-0.10760517
00:47:35.680	0.03227630	-0.10809586
00:47:35.688	0.03373137	-0.10824921
00:47:35.695	0.03538499	-0.10877056
00:47:35.703	0.03654259	-0.10916923
00:47:35.711	0.03822949	-0.10959856
00:47:35.719	0.03971805	-0.10965989
00:47:35.727	0.04071047	-0.11008921
00:47:35.734	0.04246387	-0.11036520
00:47:35.742	0.04391963	-0.11051852
00:47:35.750	0.04494534	-0.11070251
00:47:35.758	0.04653362	-0.11070251
00:47:35.766	0.04789038	-0.11088650
00:47:35.773	0.04921412	-0.11113181
00:47:35.781	0.05073653	-0.11140779
00:47:35.789	0.05172946	-0.11146912
00:47:35.797	0.05315274	-0.11116248
00:47:35.805	0.05470852	-0.11137713
00:47:35.813	0.05566853	-0.11143845
00:47:35.820	0.05712518	-0.11110115
00:47:35.828	0.05841638	-0.11094783
00:47:35.836	0.05954210	-0.11122381
00:47:35.844	0.06099901	-0.11103982
00:47:35.852	0.06222421	-0.11110115
00:47:35.859	0.06325078	-0.11085584
00:47:35.867	0.06474105	-0.11024254
00:47:35.875	0.06586711	-0.11011988
00:47:35.883	0.06696010	-0.10990522
00:47:35.891	0.06848375	-0.10965989
00:47:35.898	0.06924561	-0.10907723
00:47:35.906	0.07053754	-0.10892389
00:47:35.914	0.07189579	-0.10901589
00:47:35.922	0.07275717	-0.10834121
00:47:35.930	0.07394990	-0.10797319
00:47:35.938	0.07507643	-0.10757450
00:47:35.945	0.07613675	-0.10720647
00:47:35.953	0.07719712	-0.10686910
00:47:35.961	0.07839010	-0.10634771
00:47:35.969	0.07918545	-0.10567295
00:47:35.977	0.08041168	-0.10542758
00:47:35.984	0.08143912	-0.10490615
00:47:35.992	0.08243346	-0.10432337
00:47:36.000	0.08356043	-0.10383259
00:47:36.008	0.08435597	-0.10324978
00:47:36.016	0.08531729	-0.10285101
00:47:36.023	0.08644442	-0.10177735
00:47:36.031	0.08727322	-0.10162396
00:47:36.039	0.08813521	-0.10097974
00:47:36.047	0.08929563	-0.09966056
00:47:36.055	0.08989244	-0.09916969
00:47:36.063	0.09092033	-0.09904697
00:47:36.070	0.09174930	-0.09775836
00:47:36.078	0.09237934	-0.09726744
00:47:36.086	0.09337418	-0.09631626
00:47:36.094	0.09420325	-0.09561051
00:47:36.102	0.09493286	-0.09487407
00:47:36.109	0.09576198	-0.09389210
00:47:36.117	0.09645847	-0.09251113
00:47:36.125	0.09698915	-0.09198941
00:47:36.133	0.09781836	-0.09137561
00:47:36.141	0.09838223	-0.09011726
00:47:36.148	0.09874710	-0.08925786
00:47:36.156	0.09987492	-0.08793801
00:47:36.164	0.10010713	-0.08717062
00:47:36.172	0.10067107	-0.08631111
00:47:36.180	0.10123502	-0.08529807
00:47:36.188	0.10140089	-0.08403939
00:47:36.195	0.10213074	-0.08253503
00:47:36.203	0.10242932	-0.08185956
00:47:36.211	0.10266155	-0.08109197
00:47:36.219	0.10302649	-0.07937246
00:47:36.227	0.10299332	-0.07808275
00:47:36.234	0.10339144	-0.07719219
00:47:36.242	0.10362369	-0.07602520
00:47:36.250	0.10345780	-0.07488886
00:47:36.258	0.10378957	-0.07326103
00:47:36.266	0.10365686	-0.07218599
00:47:36.273	0.10405500	-0.07061941
00:47:36.281	0.10378957	-0.06979000
00:47:36.289	0.10382275	-0.06837686
00:47:36.297	0.10398864	-0.06659495
00:47:36.305	0.10329191	-0.06542742
00:47:36.313	0.10445314	-0.06441346
00:47:36.320	0.10279426	-0.06299999
00:47:36.328	0.10372322	-0.06134059
00:47:36.336	0.10305967	-0.05998840
00:47:36.344	0.10216391	-0.05839025
00:47:36.352	0.10309285	-0.05725304
00:47:36.359	0.10103598	-0.05605429
00:47:36.367	0.10216391	-0.05411773
00:47:36.375	0.10043886	-0.05236545
00:47:36.383	0.10053837	-0.05122794
00:47:36.391	0.09941052	-0.04956769
00:47:36.398	0.09887979	-0.04793807
00:47:36.406	0.09854808	-0.04640058
00:47:36.414	0.09639214	-0.04510901
00:47:36.422	0.09831589	-0.04360209
00:47:36.430	0.09430274	-0.04203356
00:47:36.438	0.09589465	-0.04024960
00:47:36.445	0.09407060	-0.03861932
00:47:36.453	0.09181562	-0.03720426
00:47:36.461	0.09410376	-0.03572758
00:47:36.469	0.08919616	-0.03412774
00:47:36.477	0.09088717	-0.03212779
00:47:36.484	0.08853306	-0.03092773
00:47:36.492	0.08743898	-0.02929678
00:47:36.500	0.08677593	-0.02791192
00:47:36.508	0.08538359	-0.02621921
00:47:36.516	0.08432282	-0.02458793
00:47:36.523	0.08190314	-0.02320278
00:47:36.531	0.08385875	-0.02175599
00:47:36.539	0.07769419	-0.01993968
00:47:36.547	0.08107454	-0.01803085
00:47:36.555	0.07752850	-0.01658373
00:47:36.563	0.07404930	-0.01522890
00:47:36.570	0.07885405	-0.01359684
00:47:36.578	0.06980875	-0.01202625
00:47:36.586	0.07398304	-0.01033236
00:47:36.594	0.07120009	-0.00873076
00:47:36.602	0.06705946	-0.00737546
00:47:36.609	0.06980875	-0.00583526
00:47:36.617	0.06510536	-0.00401768
00:47:36.625	0.06457546	-0.00266211
00:47:36.633	0.06305209	-0.00121402
00:47:36.641	0.06272093	0.00035741
00:47:36.648	0.05752246	0.00186732
00:47:36.656	0.06056855	0.00350060
00:47:36.664	0.05659548	0.00519563
00:47:36.672	0.05245764	0.00645928
00:47:36.680	0.05825083	0.00790794
00:47:36.688	0.04755945	0.00957247
00:47:36.695	0.05166326	0.01114464
00:47:36.703	0.04997531	0.01274775
00:47:36.711	0.04296014	0.01404265
00:47:36.719	0.04818821	0.01586180
00:47:36.727	0.04163678	0.01737272
00:47:36.734	0.04074355	0.01863704
00:47:36.742	0.04051198	0.02030235
00:47:36.750	0.03776641	0.02156684
00:47:36.758	0.03485582	0.02357165
00:47:36.766	0.03535191	0.02483631
00:47:36.773	0.03277234	0.02634783
00:47:36.781	0.02830841	0.02758179
00:47:36.789	0.03214402	0.02909349
00:47:36.797	0.02447348	0.03082126
00:47:36.805	0.02516768	0.03227146
00:47:36.813	0.02582885	0.03375261
00:47:36.820	0.01839187	0.03517213
00:47:36.828	0.02232489	0.03677691
00:47:36.836	0.01736742	0.03816576
00:47:36.844	0.01538475	0.03961642
00:47:36.852	0.01588040	0.04103630
00:47:36.859	0.01231197	0.04230193
00:47:36.867	0.01062709	0.04412331
00:47:36.875	0.00963604	0.04548173
00:47:36.883	0.00788529	0.04687110
00:47:36.891	0.00398792	0.04838406
00:47:36.898	0.00596955	0.04974273
00:47:36.906	0.00071864	0.05141029
00:47:36.914	-0.00000780	0.05270737
00:47:36.922	0.00045447	0.05406629
00:47:36.930	-0.00578545	0.05557973
00:47:36.938	-0.00324347	0.05703149
00:47:36.945	-0.00717185	0.05845245
00:47:36.953	-0.00954834	0.05987350
00:47:36.961	-0.00908626	0.06123284
00:47:36.969	-0.01258458	0.06231420
00:47:36.977	-0.01367356	0.06401357
00:47:36.984	-0.01496047	0.06552766
00:47:36.992	-0.01690719	0.06682554
00:47:37.000	-0.01931560	0.06809258
00:47:37.008	-0.01905167	0.06954513
00:47:37.016	-0.02258137	0.07090505
00:47:37.023	-0.02350493	0.07248141
00:47:37.031	-0.02376880	0.07365603
00:47:37.039	-0.02825406	0.07504711
00:47:37.047	-0.02677007	0.07653101
00:47:37.055	-0.02990281	0.07767492
00:47:37.063	-0.03188116	0.07894256
00:47:37.070	-0.03178225	0.08045763
00:47:37.078	-0.03494724	0.08175635
00:47:37.086	-0.03544172	0.08290052
00:47:37.094	-0.03679327	0.08453956
00:47:37.102	-0.03840841	0.08537459
00:47:37.109	-0.04015527	0.08682823
00:47:37.117	-0.04055077	0.08818916
00:47:37.125	-0.04298950	0.08936458
00:47:37.133	-0.04374743	0.09047820
00:47:37.141	-0.04427467	0.09174654
00:47:37.148	-0.04733899	0.09282933
00:47:37.156	-0.04644939	0.09397405
00:47:37.164	-0.04888746	0.09514976
00:47:37.172	-0.05020522	0.09635648
00:47:37.180	-0.05027110	0.09734666
00:47:37.188	-0.05284049	0.09870821
00:47:37.195	-0.05310400	0.09951281
00:47:37.203	-0.05448738	0.10059596
00:47:37.211	-0.05590360	0.10158632
00:47:37.219	-0.05685867	0.10254577
00:47:37.227	-0.05755025	0.10372192
00:47:37.234	-0.05936143	0.10440288
00:47:37.242	-0.06002000	0.10545531
00:47:37.250	-0.06071147	0.10629110
00:47:37.258	-0.06298332	0.10712692
00:47:37.266	-0.06232484	0.10805564
00:47:37.273	-0.06430022	0.10879864
00:47:37.281	-0.06502448	0.10944879
00:47:37.289	-0.06515616	0.11022280
00:47:37.297	-0.06716420	0.11108972
00:47:37.305	-0.06713128	0.11158512
00:47:37.313	-0.06821752	0.11226631
00:47:37.320	-0.06933662	0.11276174
00:47:37.328	-0.06983032	0.11341200
00:47:37.336	-0.07065314	0.11378358
00:47:37.344	-0.07177211	0.11403131
00:47:37.352	-0.07200248	0.11440291
00:47:37.359	-0.07275939	0.11480547
00:47:37.367	-0.07420732	0.11533192
00:47:37.375	-0.07377953	0.11554870
00:47:37.383	-0.07532611	0.11595129
00:47:37.391	-0.07585258	0.11613710
00:47:37.398	-0.07588548	0.11641582
00:47:37.406	-0.07746481	0.11681842
00:47:37.414	-0.07706999	0.11694230
00:47:37.422	-0.07795833	0.11706618
00:47:37.430	-0.07871503	0.11697327
00:47:37.438	-0.07887953	0.11722103
00:47:37.445	-0.07963620	0.11728297
00:47:37.453	-0.08026126	0.11725200
00:47:37.461	-0.08032705	0.11722103
00:47:37.469	-0.08078760	0.11737589
00:47:37.477	-0.08180737	0.11725200
00:47:37.484	-0.08114946	0.11709715
00:47:37.492	-0.08253104	0.11681842
00:47:37.500	-0.08246526	0.11650873
00:47:37.508	-0.08249815	0.11647776
00:47:37.516	-0.08368229	0.11616807
00:47:37.523	-0.08309023	0.11576547
00:47:37.531	-0.08384675	0.11517708
00:47:37.539	-0.08420856	0.11502224
00:47:37.547	-0.08410989	0.11455774
00:47:37.555	-0.08463614	0.11390745
00:47:37.563	-0.08486637	0.11356682
00:47:37.570	-0.08466903	0.11304042
00:47:37.578	-0.08512949	0.11198764
00:47:37.586	-0.08555706	0.11164705
00:47:37.594	-0.08483348	0.11090395
00:47:37.602	-0.08588595	0.10997512
00:47:37.609	-0.08575439	0.10923207
00:47:37.617	-0.08532683	0.10876768
00:47:37.625	-0.08644505	0.10765319
00:47:37.633	-0.08545839	0.10660066
00:47:37.641	-0.08591883	0.10567199
00:47:37.648	-0.08628061	0.10480528
00:47:37.656	-0.08565572	0.10384573
00:47:37.664	-0.08608328	0.10273148
00:47:37.672	-0.08614905	0.10174107
00:47:37.680	-0.08555706	0.10041028
00:47:37.688	-0.08608328	0.09923429
00:47:37.695	-0.08628061	0.09824404
00:47:37.703	-0.08509660	0.09678968
00:47:37.711	-0.08618194	0.09521164
00:47:37.719	-0.08549128	0.09431438
00:47:37.727	-0.08483348	0.09292214
00:47:37.734	-0.08614905	0.09125157
00:47:37.742	-0.08443880	0.09004512
00:47:37.750	-0.08499793	0.08868407
00:47:37.758	-0.08539261	0.08704473
00:47:37.766	-0.08381386	0.08580758
00:47:37.773	-0.08470192	0.08423030
00:47:37.781	-0.08450458	0.08237481
00:47:37.789	-0.08312312	0.08107606
00:47:37.797	-0.08424145	0.07953002
00:47:37.805	-0.08351783	0.07761308
00:47:37.813	-0.08223500	0.07609819
00:47:37.820	-0.08374808	0.07433610
00:47:37.828	-0.08207053	0.07260505
00:47:37.836	-0.08161000	0.07112140
00:47:37.844	-0.08295866	0.06951422
00:47:37.852	-0.08026126	0.06759812
00:47:37.859	-0.08121525	0.06571307
00:47:37.867	-0.08134684	0.06422986
00:47:37.875	-0.07901113	0.06228330
00:47:37.883	-0.08052443	0.06030601
00:47:37.891	-0.07943881	0.05845245
00:47:37.898	-0.07779382	0.05700060
00:47:37.906	-0.07930722	0.05502376
00:47:37.914	-0.07769512	0.05313975
00:47:37.922	-0.07647775	0.05153382
00:47:37.930	-0.07805703	0.04931042
00:47:37.938	-0.07562225	0.04761213
00:47:37.945	-0.07549063	0.04569785
00:47:37.953	-0.07654355	0.04378372
00:47:37.961	-0.07322011	0.04162280
00:47:37.969	-0.07473382	0.03980162
00:47:37.977	-0.07424023	0.03807317
00:47:37.984	-0.07150883	0.03582020
00:47:37.992	-0.07354918	0.03396862
00:47:38.000	-0.07167338	0.03205547
00:47:38.008	-0.07012654	0.03008077
00:47:38.016	-0.07177211	0.02798284
00:47:38.023	-0.06936954	0.02619358
00:47:38.031	-0.06854667	0.02388009
00:47:38.039	-0.06989615	0.02218368
00:47:38.047	-0.06693378	0.02030235
00:47:38.055	-0.06716420	0.01802029
00:47:38.063	-0.06769087	0.01604680
00:47:38.070	-0.06436606	0.01422764
00:47:38.078	-0.06588039	0.01222365
00:47:38.086	-0.06479403	0.01043561
00:47:38.094	-0.06229191	0.00837030
00:47:38.102	-0.06410269	0.00615107
00:47:38.109	-0.06186389	0.00414778
00:47:38.117	-0.06057977	0.00248364
00:47:38.125	-0.06183096	0.00060392
00:47:38.133	-0.05906506	-0.00158375
00:47:38.141	-0.05857112	-0.00355556
00:47:38.148	-0.05929557	-0.00534237
00:47:38.156	-0.05629881	-0.00712903
00:47:38.164	-0.05662814	-0.00916197
00:47:38.172	-0.05649641	-0.01107153
00:47:38.180	-0.05346633	-0.01331968
00:47:38.188	-0.05484968	-0.01492097
00:47:38.195	-0.05330163	-0.01683006
00:47:38.203	-0.05106172	-0.01873898
00:47:38.211	-0.05244522	-0.02083246
00:47:38.219	-0.04987578	-0.02249479
00:47:38.227	-0.04892040	-0.02431090
00:47:38.234	-0.04954635	-0.02624999
00:47:38.242	-0.04668003	-0.02797348
00:47:38.250	-0.04658118	-0.03003534
00:47:38.258	-0.04635054	-0.03188163
00:47:38.266	-0.04351676	-0.03338932
00:47:38.273	-0.04391219	-0.03554299
00:47:38.281	-0.04312132	-0.03729655
00:47:38.289	-0.04028711	-0.03914225
00:47:38.297	-0.04127583	-0.04068022
00:47:38.305	-0.03939722	-0.04271019
00:47:38.313	-0.03738660	-0.04452471
00:47:38.320	-0.03827657	-0.04646208
00:47:38.328	-0.03550765	-0.04812256
00:47:38.336	-0.03478240	-0.04944470
00:47:38.344	-0.03465054	-0.05135092
00:47:38.352	-0.03184819	-0.05325698
00:47:38.359	-0.03168333	-0.05503992
00:47:38.367	-0.03108984	-0.05630019
00:47:38.375	-0.02838596	-0.05826731
00:47:38.383	-0.02851787	-0.05986547
00:47:38.391	-0.02709985	-0.06164790
00:47:38.398	-0.02462634	-0.06333800
00:47:38.406	-0.02515405	-0.06475145
00:47:38.414	-0.02297718	-0.06591902
00:47:38.422	-0.02129491	-0.06785459
00:47:38.430	-0.02149283	-0.06939064
00:47:38.438	-0.01878775	-0.07083443
00:47:38.445	-0.01799595	-0.07200169
00:47:38.453	-0.01753406	-0.07369103
00:47:38.461	-0.01466350	-0.07541097
00:47:38.469	-0.01449851	-0.07676225
00:47:38.477	-0.01317858	-0.07765283
00:47:38.484	-0.01070348	-0.07940317
00:47:38.492	-0.01070348	-0.08060069
00:47:38.500	-0.00878921	-0.08185956
00:47:38.508	-0.00684176	-0.08339468
00:47:38.516	-0.00684176	-0.08416219
00:47:38.523	-0.00433293	-0.08600413
00:47:38.531	-0.00291332	-0.08707853
00:47:38.539	-0.00255016	-0.08836774
00:47:38.547	-0.00004082	-0.08928856
00:47:38.555	0.00094978	-0.09048557
00:47:38.563	0.00210555	-0.09143699
00:47:38.570	0.00448331	-0.09284871
00:47:38.578	0.00507780	-0.09410691
00:47:38.586	0.00649801	-0.09450583
00:47:38.594	0.00857897	-0.09567188
00:47:38.602	0.00914053	-0.09668446
00:47:38.609	0.01115566	-0.09745153
00:47:38.617	0.01290667	-0.09818790
00:47:38.625	0.01340226	-0.09929241
00:47:38.633	0.01561605	-0.10005939
00:47:38.641	0.01707001	-0.10085703
00:47:38.648	0.01783007	-0.10165464
00:47:38.656	0.02027567	-0.10217614
00:47:38.664	0.02106889	-0.10309641
00:47:38.672	0.02239100	-0.10367922
00:47:38.680	0.02473793	-0.10453808
00:47:38.688	0.02520074	-0.10475279
00:47:38.695	0.02682064	-0.10548892
00:47:38.703	0.02880436	-0.10616369
00:47:38.711	0.02959790	-0.10689977
00:47:38.719	0.03151573	-0.10711446
00:47:38.727	0.03306996	-0.10751316
00:47:38.734	0.03399594	-0.10797319
00:47:38.742	0.03594724	-0.10855588
00:47:38.750	0.03720410	-0.10901589
00:47:38.758	0.03829565	-0.10926123
00:47:38.766	0.04044582	-0.10935323
00:47:38.773	0.04157061	-0.10972122
00:47:38.781	0.04279472	-0.10984388
00:47:38.789	0.04484607	-0.11015054
00:47:38.797	0.04564020	-0.11033453
00:47:38.805	0.04712926	-0.11067185
00:47:38.813	0.04904865	-0.11057985
00:47:38.820	0.04987602	-0.11094783
00:47:38.828	0.05146467	-0.11094783
00:47:38.836	0.05298723	-0.11097849
00:47:38.844	0.05391407	-0.11122381
00:47:38.852	0.05566853	-0.11113181
00:47:38.859	0.05709207	-0.11110115
00:47:38.867	0.05798597	-0.11097849
00:47:38.875	0.05980698	-0.11113181
00:47:38.883	0.06099901	-0.11091716
00:47:38.891	0.06232355	-0.11094783
00:47:38.898	0.06384688	-0.11103982
00:47:38.906	0.06477417	-0.11021187
00:47:38.914	0.06619831	-0.11039586
00:47:38.922	0.06765566	-0.10999721
00:47:38.930	0.06858312	-0.10993588
00:47:38.938	0.06997438	-0.10959856
00:47:38.945	0.07136573	-0.10932256
00:47:38.953	0.07232648	-0.10898523
00:47:38.961	0.07391677	-0.10864789
00:47:38.969	0.07501017	-0.10849455
00:47:38.977	0.07580540	-0.10785052
00:47:38.984	0.07732967	-0.10739049
00:47:38.992	0.07825754	-0.10708379
00:47:39.000	0.07931802	-0.10677710
00:47:39.008	0.08074311	-0.10610235
00:47:39.016	0.08147226	-0.10558094
00:47:39.023	0.08263233	-0.10496750
00:47:39.031	0.08395820	-0.10441539
00:47:39.039	0.08465431	-0.10370990
00:47:39.047	0.08568194	-0.10297371
00:47:39.055	0.08670963	-0.10226817
00:47:39.063	0.08743898	-0.10171599
00:47:39.070	0.08853306	-0.10116381
00:47:39.078	0.08946141	-0.10033550
00:47:39.086	0.09005823	-0.09941513
00:47:39.094	0.09111928	-0.09913901
00:47:39.102	0.09204774	-0.09769699
00:47:39.109	0.09254515	-0.09717539
00:47:39.117	0.09327470	-0.09597873
00:47:39.125	0.09397111	-0.09542640
00:47:39.133	0.09453489	-0.09447515
00:47:39.141	0.09546349	-0.09401485
00:47:39.148	0.09579515	-0.09303284
00:47:39.156	0.09625948	-0.09146768
00:47:39.164	0.09722132	-0.09066972
00:47:39.172	0.09748667	-0.08974895
00:47:39.180	0.09798420	-0.08861329
00:47:39.188	0.09848174	-0.08784592
00:47:39.195	0.09881345	-0.08680226
00:47:39.203	0.09911198	-0.08520598
00:47:39.211	0.09970906	-0.08474549
00:47:39.219	0.09967589	-0.08403939
00:47:39.227	0.09997444	-0.08204378
00:47:39.234	0.10053837	-0.08127619
00:47:39.242	0.10043886	-0.08035505
00:47:39.250	0.10077059	-0.07885044
00:47:39.258	0.10120184	-0.07789850
00:47:39.266	0.10040568	-0.07648586
00:47:39.273	0.10130137	-0.07559524
00:47:39.281	0.10106915	-0.07482743
00:47:39.289	0.10057155	-0.07344532
00:47:39.297	0.10143406	-0.07203241
00:47:39.305	0.10037251	-0.07071156
00:47:39.313	0.10093645	-0.06988215
00:47:39.320	0.10083693	-0.06871479
00:47:39.328	0.10027299	-0.06708652
00:47:39.336	0.10017347	-0.06588829
00:47:39.344	0.09990810	-0.06478218
00:47:39.352	0.09967589	-0.06321509
00:47:39.359	0.09868076	-0.06226250
00:47:39.367	0.09974224	-0.06103328
00:47:39.375	0.09745350	-0.05946594
00:47:39.383	0.09878027	-0.05826731
00:47:39.391	0.09798420	-0.05703788
00:47:39.398	0.09566249	-0.05550100
00:47:39.406	0.09844857	-0.05414847
00:47:39.414	0.09440223	-0.05288808
00:47:39.422	0.09592781	-0.05153538
00:47:39.430	0.09516501	-0.05036709
00:47:39.438	0.09261147	-0.04836855
00:47:39.445	0.09440223	-0.04710784
00:47:39.453	0.09194826	-0.04572405
00:47:39.461	0.09174930	-0.04443245
00:47:39.469	0.09072138	-0.04323303
00:47:39.477	0.09058875	-0.04095705
00:47:39.484	0.08757159	-0.03988049
00:47:39.492	0.08952772	-0.03871160
00:47:39.500	0.08697485	-0.03695815
00:47:39.508	0.08438912	-0.03551223
00:47:39.516	0.08846675	-0.03412774
00:47:39.523	0.08061054	-0.03234318
00:47:39.531	0.08518470	-0.03092773
00:47:39.539	0.08233402	-0.02972761
00:47:39.547	0.07792616	-0.02748106
00:47:39.555	0.08312952	-0.02615765
00:47:39.563	0.07593794	-0.02495728
00:47:39.570	0.07782674	-0.02329513
00:47:39.578	0.07683261	-0.02157129
00:47:39.586	0.07332040	-0.02006282
00:47:39.594	0.07335353	-0.01852347
00:47:39.602	0.07312161	-0.01695322
00:47:39.609	0.06954374	-0.01550603
00:47:39.617	0.06878187	-0.01393558
00:47:39.625	0.07083568	-0.01221103
00:47:39.633	0.06222421	-0.01060956
00:47:39.641	0.06871562	-0.00925437
00:47:39.648	0.06328390	-0.00752948
00:47:39.656	0.05881368	-0.00580445
00:47:39.664	0.06619831	-0.00435656
00:47:39.672	0.05431129	-0.00275454
00:47:39.680	0.05940966	-0.00136808
00:47:39.688	0.05748935	0.00011090
00:47:39.695	0.05110060	0.00183650
00:47:39.703	0.05546991	0.00337733
00:47:39.711	0.05033937	0.00464088
00:47:39.719	0.04848605	0.00633599
00:47:39.727	0.04845296	0.00812371
00:47:39.734	0.04696380	0.00935670
00:47:39.742	0.04176911	0.01086719
00:47:39.750	0.04517695	0.01237779
00:47:39.758	0.04077664	0.01385766
00:47:39.766	0.03611261	0.01552262
00:47:39.773	0.04229845	0.01700269
00:47:39.781	0.03181334	0.01863704
00:47:39.789	0.03459124	0.01996312
00:47:39.797	0.03422744	0.02178273
00:47:39.805	0.02649004	0.02304729
00:47:39.813	0.03131733	0.02449700
00:47:39.820	0.02589497	0.02603934
00:47:39.828	0.02381235	0.02745839
00:47:39.836	0.02397763	0.02915519
00:47:39.844	0.02133331	0.03063614
00:47:39.852	0.01825968	0.03202461
00:47:39.859	0.01898674	0.03304288
00:47:39.867	0.01637606	0.03495611
00:47:39.875	0.01191552	0.03643743
00:47:39.883	0.01564910	0.03785712
00:47:39.891	0.00857897	0.03924603
00:47:39.898	0.00890930	0.04091283
00:47:39.906	0.00940480	0.04224019
00:47:39.914	0.00256787	0.04381459
00:47:39.922	0.00577138	0.04545085
00:47:39.930	0.00164323	0.04677847
00:47:39.938	-0.00103138	0.04832231
00:47:39.945	-0.00043705	0.04980449
00:47:39.953	-0.00387074	0.05116324
00:47:39.961	-0.00542232	0.05264560
00:47:39.969	-0.00608254	0.05406629
00:47:39.977	-0.00849215	0.05570328
00:47:39.984	-0.01136353	0.05684615
00:47:39.992	-0.01004340	0.05848334
00:47:40.000	-0.01499347	0.05987350
00:47:40.008	-0.01515845	0.06144911
00:47:40.016	-0.01519145	0.06287034
00:47:40.023	-0.02050321	0.06453886
00:47:40.031	-0.01842485	0.06586758
00:47:40.039	-0.02205360	0.06722728
00:47:40.047	-0.02396669	0.06880339
00:47:40.055	-0.02373581	0.07022508
00:47:40.063	-0.02690198	0.07158503
00:47:40.070	-0.02799024	0.07288325
00:47:40.078	-0.02921035	0.07452158
00:47:40.086	-0.03128767	0.07600545
00:47:40.094	-0.03316699	0.07739666
00:47:40.102	-0.03316699	0.07878796
00:47:40.109	-0.03652956	0.07999382
00:47:40.117	-0.03705697	0.08141620
00:47:40.125	-0.03755141	0.08296236
00:47:40.133	-0.04137469	0.08429215
00:47:40.141	-0.03999048	0.08556015
00:47:40.148	-0.04312132	0.08695194
00:47:40.156	-0.04450533	0.08818916
00:47:40.164	-0.04443943	0.08942645
00:47:40.172	-0.04727309	0.09078754
00:47:40.180	-0.04760256	0.09180841
00:47:40.188	-0.04868979	0.09310777
00:47:40.195	-0.05046876	0.09443814
00:47:40.203	-0.05158878	0.09530447
00:47:40.211	-0.05218171	0.09648025
00:47:40.219	-0.05448738	0.09759421
00:47:40.227	-0.05481674	0.09858443
00:47:40.234	-0.05573893	0.09969849
00:47:40.242	-0.05837353	0.10075071
00:47:40.250	-0.05755025	0.10174107
00:47:40.258	-0.05998707	0.10273148
00:47:40.266	-0.06090904	0.10347431
00:47:40.273	-0.06097489	0.10452670
00:47:40.281	-0.06344424	0.10511481
00:47:40.289	-0.06341132	0.10588868
00:47:40.297	-0.06456359	0.10684831
00:47:40.305	-0.06578163	0.10752936
00:47:40.313	-0.06653876	0.10817947
00:47:40.320	-0.06713128	0.10901536
00:47:40.328	-0.06871125	0.10951071
00:47:40.336	-0.06894165	0.11031568
00:47:40.344	-0.06976450	0.11081107
00:47:40.352	-0.07150883	0.11136838
00:47:40.359	-0.07091643	0.11189475
00:47:40.367	-0.07289102	0.11239017
00:47:40.375	-0.07341755	0.11279270
00:47:40.383	-0.07348337	0.11322621
00:47:40.391	-0.07532611	0.11356682
00:47:40.398	-0.07512868	0.11406228
00:47:40.406	-0.07618162	0.11449581
00:47:40.414	-0.07710289	0.11461967
00:47:40.422	-0.07749771	0.11499128
00:47:40.430	-0.07799123	0.11520805
00:47:40.438	-0.07914272	0.11523902
00:47:40.445	-0.07927432	0.11564160
00:47:40.453	-0.07980069	0.11564160
00:47:40.461	-0.08114946	0.11573451
00:47:40.469	-0.08055733	0.11573451
00:47:40.477	-0.08220210	0.11595129
00:47:40.484	-0.08226789	0.11585838
00:47:40.492	-0.08230079	0.11585838
00:47:40.500	-0.08378097	0.11573451
00:47:40.508	-0.08348494	0.11576547
00:47:40.516	-0.08424145	0.11582741
00:47:40.523	-0.08493215	0.11548676
00:47:40.531	-0.08496504	0.11533192
00:47:40.539	-0.08549128	0.11514611
00:47:40.547	-0.08628061	0.11483644
00:47:40.555	-0.08614905	0.11477451
00:47:40.563	-0.08670815	0.11424807
00:47:40.570	-0.08749743	0.11396938
00:47:40.578	-0.08687258	0.11378358
00:47:40.586	-0.08828668	0.11319524
00:47:40.594	-0.08808937	0.11263788
00:47:40.602	-0.08799072	0.11242113
